epoch,step,train_loss,val_loss,val_accuracy,lr
0,746,0.31649955856456513,0.24054100497778075,0.9124234544081873,0.00010994794307503162
1,1492,0.2019319662439759,0.2995657855619854,0.8889354919889271,0.0
